Open,High,Low,Close,Volume
0.256749988,0.256749988,0.250250012,0.252000004,822648000
0.25575,0.256000012,0.231749997,0.238250002,1093672000
0.245749995,0.256000012,0.240250006,0.255499989,816048000
0.249249995,0.25150001,0.243249997,0.244499996,1114868000
0.252000004,0.25999999,0.238999993,0.248500004,1243852000
0.252499998,0.264499992,0.249750003,0.263999999,1333664000
0.261249989,0.267749995,0.257499993,0.261500001,731892000
0.25150001,0.254750013,0.241249993,0.244749993,780052000
0.248500004,0.252499998,0.244749993,0.2465,805272000
0.243499994,0.254999995,0.234249994,0.252750009,887920000
0.262250006,0.269250005,0.25850001,0.264499992,1002860000
0.264750004,0.283749998,0.260250002,0.282999992,1003208000
0.278250009,0.286249995,0.274500012,0.283749998,887288000
0.278250009,0.28125,0.272249997,0.273999989,607804000
0.27700001,0.286000013,0.274749994,0.285250008,731652000
0.292499989,0.301999986,0.290250003,0.300999999,904412000
0.297250003,0.297500014,0.284750015,0.29124999,767628000
0.287250012,0.300000012,0.286000013,0.293000013,711960000
0.28275001,0.286000013,0.27274999,0.284750015,1045368000
0.289999992,0.29550001,0.279000014,0.291999996,1038772000
0.291999996,0.296750009,0.284999996,0.294,695764000
0.28275001,0.285250008,0.274749994,0.276250005,590660000
0.272500008,0.287,0.2685,0.2755,932184000
0.273000002,0.295249999,0.2685,0.283749998,916404000
0.286500007,0.289000005,0.270500004,0.279249996,753952000
0.282000005,0.287750006,0.275249988,0.285750002,759508000
0.282000005,0.289999992,0.273750007,0.2755,787024000
0.272000015,0.282000005,0.269499987,0.276250005,634392000
0.277500004,0.278750002,0.268750012,0.272000015,859668000
0.277249992,0.294999987,0.275000006,0.287,1110276000
0.286249995,0.298500001,0.286000013,0.291750014,840548000
0.296750009,0.309749991,0.292750001,0.307500005,927704000
0.300749987,0.302749991,0.288749993,0.294999987,837076000
0.29824999,0.300999999,0.283250004,0.289000005,935088000
0.29550001,0.29550001,0.264499992,0.268249989,1289196000
0.262499988,0.262499988,0.227750003,0.231250003,2930564000
0.227500007,0.241500005,0.225500003,0.235750005,1038596000
0.240999997,0.240999997,0.219999999,0.2245,1201384000
0.223000005,0.224250004,0.208250001,0.209999993,1305608000
0.209749997,0.217500001,0.208250001,0.213,1017864000
0.214499995,0.225999996,0.211999997,0.218500003,780308000
0.224000007,0.233250007,0.223499998,0.231749997,938320000
0.233250007,0.238999993,0.229499996,0.236249998,859768000
0.240500003,0.256249994,0.239500001,0.243249997,1309436000
0.240250006,0.245000005,0.234999999,0.241750002,965600000
0.241750002,0.248999998,0.23725,0.245499998,718260000
0.243249997,0.260749996,0.24075,0.258749992,865540000
0.257499993,0.26699999,0.254999995,0.259249985,814152000
0.263249993,0.264999986,0.25150001,0.26275,995288000
0.263000011,0.263500005,0.251749992,0.260749996,834232000
0.263749987,0.275000006,0.26275,0.273499995,1022764000
0.273499995,0.279500008,0.266250014,0.27125001,907984000
0.267749995,0.268750012,0.256249994,0.26275,735688000
0.263500005,0.27274999,0.263249993,0.272249997,673180000
0.277249992,0.277249992,0.267500013,0.270749986,559992000
0.268750012,0.273000002,0.262499988,0.269250005,473948000
0.273000002,0.287,0.270999998,0.284000009,725032000
0.28549999,0.294750005,0.279249996,0.293000013,833320000
0.293749988,0.305000007,0.287499994,0.289249986,835156000
0.284999996,0.288749993,0.278499991,0.287750006,595000000
0.282499999,0.286249995,0.277999997,0.282999992,445164000
0.282999992,0.286500007,0.27125001,0.275249988,594912000
0.279500008,0.284750015,0.268750012,0.282000005,799016000
0.280999988,0.286249995,0.273499995,0.276499987,566376000
0.279249996,0.286500007,0.275750011,0.279500008,747564000
0.280499995,0.280499995,0.26275,0.263749987,574864000
0.266250014,0.266750008,0.252249986,0.262499988,589764000
0.265749991,0.277500004,0.265749991,0.27125001,515096000
0.268750012,0.286000013,0.266000003,0.28549999,870444000
0.284249991,0.290250003,0.281749994,0.289249986,513956000
0.289999992,0.294499993,0.286249995,0.289249986,510056000
0.288249999,0.292250007,0.27700001,0.282249987,589844000
0.284000009,0.287250012,0.278750002,0.283499986,696420000
0.274250001,0.277749985,0.268750012,0.272500008,552312000
0.272249997,0.272500008,0.259249985,0.263749987,752456000
0.264750004,0.266250014,0.25150001,0.252249986,1072996000
0.253749996,0.254500002,0.242750004,0.252750009,1205860000
0.256999999,0.262499988,0.256249994,0.258249998,714564000
0.258249998,0.261000007,0.252750009,0.259249985,520008000
0.264499992,0.264499992,0.248750001,0.262250006,556012000
0.26425001,0.268750012,0.261249989,0.267749995,452568000
0.277500004,0.284249991,0.275000006,0.278750002,1022808000
0.281749994,0.294250011,0.280250013,0.293249995,952076000
0.293249995,0.302749991,0.290250003,0.301750004,850356000
0.304250002,0.308750004,0.300249994,0.305500001,782756000
0.304749995,0.305999994,0.292250007,0.299250007,941296000
0.293249995,0.309500009,0.29124999,0.30675,600908000
0.307249993,0.326000005,0.30399999,0.324999988,1046120000
0.314999998,0.324999988,0.312999994,0.324000001,650592000
0.32100001,0.330249995,0.317999989,0.325500011,677484000
0.323249996,0.32949999,0.320499986,0.326000005,563180000
0.322250009,0.324250013,0.316249996,0.319499999,373972000
0.324999988,0.329250008,0.319249988,0.321999997,468444000
0.321999997,0.327749997,0.314500004,0.323249996,541560000
0.331,0.335750014,0.324750006,0.331999987,471900000
0.326249987,0.340000004,0.325749993,0.334250003,695380000
0.332249999,0.337500006,0.328249991,0.335000008,610768000
0.336250007,0.34224999,0.326000005,0.328000009,957588000
0.345750004,0.355749995,0.338,0.342750013,1401872000
0.34525001,0.350250006,0.32949999,0.331499994,693312000
0.329250008,0.334250003,0.321999997,0.323749989,481884000
0.324000001,0.339249998,0.323749989,0.335750014,634940000
0.338250011,0.347000003,0.332249999,0.345750004,564028000
0.34525001,0.345750004,0.331,0.335500002,427148000
0.32525,0.326249987,0.317999989,0.321500003,465032000
0.321500003,0.337000012,0.321249992,0.333249986,636200000
0.328249991,0.331499994,0.324999988,0.32949999,552996000
0.328000009,0.344000012,0.327250004,0.342500001,819840000
0.34525001,0.348749995,0.338250011,0.348250002,607324000
0.346249998,0.349999994,0.336499989,0.338499993,461456000
0.340249985,0.344999999,0.334500015,0.341500014,444088000
0.340750009,0.346249998,0.33950001,0.345499992,434308000
0.347000003,0.351749986,0.343250006,0.350250006,551072000
0.359750003,0.375750005,0.359250009,0.368250012,883992000
0.363999993,0.365750015,0.358249992,0.363000005,431796000
0.362749994,0.372999996,0.348749995,0.350749999,736856000
0.351249993,0.359250009,0.349249989,0.355749995,404656000
0.355749995,0.364749998,0.354750007,0.364250004,534020000
0.362749994,0.380250007,0.362749994,0.377750009,513048000
0.380499989,0.388249993,0.377499998,0.388249993,549712000
0.387499988,0.399749994,0.381999999,0.398999989,571684000
0.400249988,0.412250012,0.395749986,0.411749989,607952000
0.410750002,0.412250012,0.405000001,0.407999992,712732000
0.40200001,0.405250013,0.39774999,0.401250005,490516000
0.405000001,0.414499998,0.401250005,0.409500003,546136000
0.408499986,0.409249991,0.392500013,0.398499995,707064000
0.397500008,0.397500008,0.374249995,0.381000012,923096000
0.384750009,0.387499988,0.377499998,0.380499989,604740000
0.375999987,0.385250002,0.372750014,0.378749996,588776000
0.381500006,0.383749992,0.37650001,0.379500002,361388000
0.381749988,0.38499999,0.372999996,0.37349999,478936000
0.379750013,0.379750013,0.367249995,0.368499994,552876000
0.36649999,0.368250012,0.359750003,0.362500012,377556000
0.363750011,0.379999995,0.363750011,0.37075001,467708000
0.372999996,0.377499998,0.363249987,0.363999993,470928000
0.371499985,0.380250007,0.363249987,0.375750005,875956000
0.374500006,0.374500006,0.348749995,0.349000007,999960000
0.345499992,0.35374999,0.343499988,0.346249998,612476000
0.349999994,0.351249993,0.338499993,0.344500005,754276000
0.348749995,0.356249988,0.346249998,0.350250006,761272000
0.347750008,0.351500005,0.34375,0.347499996,459608000
0.3495,0.350499988,0.337249994,0.349750012,1241524000
0.347750008,0.354750007,0.347250015,0.354250014,618540000
0.348250002,0.356999993,0.34799999,0.350250006,499008000
0.35225001,0.356249988,0.345750004,0.349000007,602124000
0.362500012,0.362500012,0.346749991,0.348500013,1101948000
0.34799999,0.351249993,0.335999995,0.338250011,1092196000
0.333999991,0.335000008,0.324499995,0.330500007,1018832000
0.333249986,0.34525001,0.330500007,0.342500001,695588000
0.348250002,0.350749999,0.340000004,0.342750013,660180000
0.341500014,0.346749991,0.332749993,0.334500015,503956000
0.332749993,0.338499993,0.326999992,0.336750001,379328000
0.341250002,0.341250002,0.32675001,0.328750014,429528000
0.331250012,0.336250007,0.322750002,0.324499995,481652000
0.323000014,0.327749997,0.310250014,0.313499987,591836000
0.306499988,0.313499987,0.298999995,0.300500005,773632000
0.305249989,0.315250009,0.30250001,0.313749999,637100000
0.312249988,0.313499987,0.297500014,0.298999995,604144000
0.298500001,0.30825001,0.293249995,0.301750004,593136000
0.291999996,0.301750004,0.289000005,0.300249994,876472000
0.30250001,0.305750012,0.29824999,0.299499989,916840000
0.303000003,0.309749991,0.301999986,0.30675,955156000
0.326000005,0.335750014,0.321999997,0.328999996,1641112000
0.333499998,0.341250002,0.333249986,0.336499989,818124000
0.337749988,0.337749988,0.324000001,0.328249991,781472000
0.33375001,0.345499992,0.333249986,0.337500006,871512000
0.340499997,0.346249998,0.335500002,0.336499989,505864000
0.336250007,0.340750009,0.334749997,0.338999987,388524000
0.342000008,0.347750008,0.340249985,0.34375,402820000
0.344000012,0.344000012,0.336750001,0.343250006,350124000
0.340000004,0.341250002,0.332249999,0.338,455516000
0.330749989,0.330749989,0.318500012,0.324499995,833840000
0.317000002,0.324000001,0.316249996,0.32249999,426748000
0.327250004,0.333249986,0.323500007,0.324999988,390924000
0.323500007,0.325749993,0.317750007,0.323000014,418504000
0.32675001,0.331250012,0.324499995,0.32675001,441760000
0.314999998,0.323500007,0.313250005,0.319750011,279932000
0.32100001,0.32675001,0.317499995,0.326499999,509836000
0.328249991,0.336750001,0.326499999,0.333000004,461936000
0.33375001,0.34375,0.331750005,0.342999995,602292000
0.347000003,0.353249997,0.34525001,0.345750004,660036000
0.35225001,0.35800001,0.346749991,0.3565,824564000
0.39625001,0.411249995,0.377499998,0.402249992,2732184000
0.395749986,0.397500008,0.380499989,0.382750005,1075512000
0.386750013,0.395249993,0.382999986,0.392250001,671588000
0.395000011,0.397500008,0.384000003,0.385250002,417012000
0.388500005,0.388999999,0.37924999,0.380250007,416744000
0.385749996,0.393000007,0.381500006,0.391750008,405488000
0.388999999,0.39774999,0.388000011,0.391250014,446152000
0.405250013,0.427249998,0.402999997,0.422749996,1683400000
0.423999995,0.437000006,0.414499998,0.420749992,1016132000
0.424250007,0.425749987,0.415499985,0.42050001,812828000
0.423000008,0.437249988,0.422500014,0.435499996,427792000
0.435499996,0.451499999,0.435000002,0.446999997,793044000
0.451249987,0.45449999,0.445499986,0.453249991,442196000
0.45449999,0.455249995,0.450500011,0.452250004,136812000
0.451499999,0.455500007,0.440499991,0.444999993,465760000
0.443500012,0.45175001,0.442499995,0.450500011,475848000
0.454750001,0.469500005,0.451499999,0.466749996,704008000
0.467750013,0.473749995,0.466500014,0.467000008,700340000
0.462749988,0.465499997,0.452749997,0.462249994,800204000
0.460500002,0.474000007,0.460500002,0.469000012,728648000
0.46875,0.47299999,0.464249998,0.472000003,649168000
0.469500005,0.471500009,0.459250003,0.462749988,547792000
0.458999991,0.467000008,0.456250012,0.463750005,478168000
0.466250002,0.468250006,0.450749993,0.457249999,556612000
0.450500011,0.452250004,0.432249993,0.44174999,627432000
0.444750011,0.449250013,0.42750001,0.447750002,508868000
0.442250013,0.445499986,0.43325001,0.440750003,608524000
0.4375,0.441249996,0.421999991,0.427749991,818192000
0.424499989,0.438499987,0.42324999,0.435750008,545328000
0.430249989,0.435750008,0.424499989,0.433999985,719728000
0.433750004,0.441500008,0.422250003,0.426250011,608632000
0.421249986,0.42899999,0.409000009,0.411500007,1067916000
0.418249995,0.426499993,0.415250003,0.418500006,643676000
0.416500002,0.419250011,0.405000001,0.405250013,714636000
0.405000001,0.417750001,0.4005,0.41624999,812504000
0.419499993,0.421000004,0.396499991,0.402249992,687764000
0.406749994,0.411249995,0.378749996,0.384750009,774700000
0.386249989,0.414999992,0.382999986,0.414249986,949832000
0.412750006,0.423750013,0.411500007,0.418500006,849812000
0.41475001,0.423750013,0.412750006,0.421999991,562296000
0.418249995,0.418249995,0.393000007,0.397500008,783480000
0.397000015,0.406500012,0.389999986,0.405499995,604856000
0.404249996,0.414499998,0.396750003,0.40474999,445160000
0.411249995,0.413249999,0.397500008,0.401499987,930144000
0.404000014,0.412999988,0.401250005,0.409249991,535828000
0.415749997,0.432500005,0.412750006,0.428000003,695980000
0.425000012,0.442499995,0.420249999,0.433750004,780212000
0.439500004,0.443500012,0.434249997,0.44174999,457024000
0.447250009,0.44749999,0.43325001,0.44600001,876560000
0.421499997,0.423750013,0.405250013,0.416750014,1515508000
0.414999992,0.419499993,0.412499994,0.414499998,510548000
0.41624999,0.422500014,0.412499994,0.415250003,458084000
0.416500002,0.418249995,0.400999993,0.405250013,489764000
0.408749998,0.417750001,0.407499999,0.413749993,445868000
0.404249996,0.411000013,0.393999994,0.409999996,576972000
0.407999992,0.411000013,0.402500004,0.405000001,393396000
0.405250013,0.42324999,0.40200001,0.421249986,555868000
0.425000012,0.430249989,0.418000013,0.421000004,538648000
0.423500001,0.425749987,0.412250012,0.415749997,399300000
0.417499989,0.420749992,0.411249995,0.416500002,557396000
0.413500011,0.432249993,0.413500011,0.429250002,632832000
0.429500014,0.430750012,0.421249986,0.423000008,439312000
0.427249998,0.442999989,0.426999986,0.438749999,830832000
0.4375,0.444499999,0.437249988,0.439749986,418520000
0.436250001,0.437750012,0.428000003,0.429749995,540660000
0.434500009,0.435750008,0.42899999,0.431250006,520352000
0.430750012,0.435000002,0.425000012,0.42899999,358904000
0.428750008,0.446500003,0.428499997,0.444000006,664988000
0.446500003,0.458499998,0.446500003,0.452499986,651168000
0.453249991,0.453249991,0.432500005,0.436500013,740964000
0.442999989,0.444249988,0.425749987,0.431250006,584612000
0.425749987,0.439999998,0.425749987,0.438250005,435336000
0.441500008,0.449499995,0.438499987,0.447250009,493612000
0.443500012,0.444750011,0.431499988,0.432249993,436252000
0.438499987,0.441249996,0.432500005,0.433499992,495184000
0.437249988,0.44174999,0.430000007,0.433499992,344676000
0.436250001,0.439999998,0.430249989,0.43900001,394456000
0.444000006,0.446249992,0.43325001,0.440750003,324104000
0.43900001,0.441000015,0.432749987,0.435000002,389840000
0.437000006,0.442000002,0.425999999,0.430500001,339664000
0.43325001,0.437750012,0.432749987,0.437000006,413636000
0.431499988,0.432500005,0.418749988,0.426250011,809260000
0.423500001,0.436250001,0.419999987,0.42899999,817468000
0.426250011,0.429500014,0.419750005,0.421999991,1037600000
0.421000004,0.426250011,0.418749988,0.42475,817572000
0.425249994,0.434249997,0.424499989,0.432500005,546460000
0.434249997,0.442999989,0.432500005,0.441500008,648696000
0.451000005,0.453249991,0.439999998,0.446999997,900720000
0.448500007,0.453000009,0.444000006,0.45025,957596000
0.432000011,0.433750004,0.416999996,0.426499993,1917736000
0.42324999,0.425749987,0.410250008,0.424499989,1094492000
0.42750001,0.432000011,0.42050001,0.425999999,678188000
0.428250015,0.428750008,0.409999996,0.414999992,895908000
0.408250004,0.418000013,0.402500004,0.416750014,656932000
0.415499985,0.416500002,0.403750002,0.411000013,752916000
0.411500007,0.419999987,0.410750002,0.414999992,491092000
0.412,0.41624999,0.40200001,0.403250009,606704000
0.402999997,0.409750015,0.395749986,0.404000014,672164000
0.405250013,0.416750014,0.399250001,0.41624999,987128000
0.411249995,0.412,0.392500013,0.392749995,1068048000
0.394749999,0.397000015,0.382499993,0.388500005,1078972000
0.382499993,0.383249998,0.363249987,0.368750006,1311376000
0.361250013,0.371749997,0.35800001,0.362500012,1330840000
0.360000014,0.367500007,0.326000005,0.354999989,1002888000
0.358249992,0.358249992,0.336499989,0.349000007,1153712000
0.370000005,0.374500006,0.360000014,0.363999993,979156000
0.360500008,0.367249995,0.357250005,0.360000014,829124000
0.362500012,0.368999988,0.360249996,0.367000014,901236000
0.365500003,0.382250011,0.362749994,0.366250008,1252000000
0.341500014,0.342500001,0.314999998,0.324000001,2493068000
0.324499995,0.328750014,0.314500004,0.324750006,856060000
0.327499986,0.32949999,0.312249988,0.31400001,674112000
0.3125,0.319499999,0.310250014,0.319000006,826520000
0.309749991,0.319000006,0.300249994,0.311500013,1129136000
0.30250001,0.326999992,0.30250001,0.31825,1069600000
0.317250013,0.32100001,0.307999998,0.308999985,664564000
0.299250007,0.318749994,0.296249986,0.317250013,966652000
0.330000013,0.336250007,0.317750007,0.318749994,995028000
0.32675001,0.337500006,0.326000005,0.337500006,713560000
0.337000012,0.337000012,0.323500007,0.328500003,545116000
0.324000001,0.327749997,0.314249992,0.314500004,527492000
0.314999998,0.318500012,0.312999994,0.317999989,649088000
0.311500013,0.31825,0.310499996,0.317499995,586360000
0.30825001,0.313749999,0.300749987,0.30250001,671456000
0.303750008,0.305750012,0.286249995,0.287499994,577248000
0.286249995,0.286249995,0.272249997,0.279500008,967636000
0.280999988,0.288500011,0.271750003,0.27274999,697152000
0.278250009,0.284999996,0.277500004,0.283749998,611768000
0.280750006,0.291500002,0.280000001,0.290250003,442104000
0.294499993,0.294999987,0.283250004,0.284000009,375080000
0.287250012,0.299499989,0.286749989,0.298000008,528632000
0.296000004,0.298750013,0.290250003,0.294250011,366480000
0.304500014,0.306250006,0.294,0.305500001,859068000
0.307249993,0.311250001,0.305000007,0.307500005,932832000
0.31400001,0.314749986,0.297500014,0.300249994,579836000
0.30399999,0.307749987,0.287499994,0.289000005,818164000
0.291750014,0.295249999,0.283499986,0.292250007,614060000
0.290499985,0.291999996,0.276749998,0.277749985,725028000
0.27974999,0.280000001,0.272500008,0.27700001,507220000
0.279000014,0.281500012,0.272500008,0.277500004,372008000
0.271499991,0.271750003,0.260250002,0.261999995,660808000
0.262499988,0.265249997,0.255250007,0.255250007,623072000
0.256000012,0.261249989,0.248249993,0.259499997,737008000
0.260500014,0.261000007,0.247500002,0.256249994,737096000
0.255250007,0.263500005,0.251249999,0.253500015,712020000
0.254500002,0.267250001,0.254000008,0.265749991,608412000
0.267500013,0.267749995,0.254500002,0.257750005,783272000
0.259000003,0.260500014,0.255499989,0.258749992,571516000
0.258749992,0.266750008,0.25850001,0.263500005,565396000
0.267749995,0.274749994,0.266250014,0.273000002,723316000
0.284999996,0.287,0.271750003,0.275750011,1355664000
0.275999993,0.276250005,0.264750004,0.268000007,953088000
0.268000007,0.268750012,0.250250012,0.251249999,1288604000
0.254750013,0.262499988,0.252999991,0.261500001,798440000
0.254750013,0.269499987,0.252499998,0.268000007,1160988000
0.270500004,0.270749986,0.256749988,0.259249985,624940000
0.261999995,0.266250014,0.260500014,0.263500005,462612000
0.263249993,0.263500005,0.256500006,0.259000003,817604000
0.258249998,0.264750004,0.25424999,0.263749987,683548000
0.264499992,0.264999986,0.258249998,0.261500001,683472000
0.257250011,0.261750013,0.252499998,0.253250003,1320808000
0.234999999,0.239999995,0.226750001,0.228249997,2664476000
0.226500005,0.233750001,0.223000005,0.229750007,984288000
0.233750001,0.234750003,0.228499994,0.229499996,917020000
0.227750003,0.228,0.221750006,0.223499998,955444000
0.225500003,0.233750001,0.2245,0.232999995,855496000
0.233750001,0.236499995,0.229499996,0.236000001,800504000
0.234999999,0.241249993,0.232999995,0.238749996,739904000
0.241249993,0.241500005,0.235249996,0.240999997,466456000
0.237000003,0.237499997,0.230000004,0.231000006,772560000
0.226249993,0.226249993,0.221249998,0.222000003,796148000
0.217999995,0.229000002,0.216250002,0.224000007,1343584000
0.231250003,0.238000005,0.230749995,0.234750003,1797392000
0.2315,0.236249998,0.225749999,0.228750005,814008000
0.231000006,0.236000001,0.228750005,0.231749997,481224000
0.231000006,0.234999999,0.229499996,0.232999995,352920000
0.235499993,0.247749999,0.234249994,0.246999994,1615100000
0.245250002,0.255250007,0.245000005,0.249249995,1305308000
0.25,0.256249994,0.244749993,0.245499998,748620000
0.237499997,0.245499998,0.237000003,0.243000001,641332000
0.240250006,0.25,0.238999993,0.247999996,757532000
0.251249999,0.254000008,0.245000005,0.245000005,657596000
0.2465,0.254999995,0.240250006,0.252999991,1060416000
0.25,0.252000004,0.240999997,0.240999997,602804000
0.237499997,0.245000005,0.232500002,0.233250007,931488000
0.236750007,0.239749998,0.233750001,0.234999999,851440000
0.235750005,0.239999995,0.233500004,0.239250004,596292000
0.245000005,0.248249993,0.241999999,0.247500002,566484000
0.246749997,0.255499989,0.246250004,0.249750003,899820000
0.250250012,0.259750009,0.247500002,0.257999986,1224156000
0.261249989,0.261500001,0.251249999,0.254500002,697748000
0.256249994,0.256999999,0.249500006,0.251749992,609292000
0.256249994,0.269250005,0.256249994,0.266000003,1015792000
0.263749987,0.26699999,0.261249989,0.263500005,698536000
0.261000007,0.26425001,0.257499993,0.263999999,555572000
0.260500014,0.266499996,0.260500014,0.26425001,365280000
0.266750008,0.26699999,0.263000011,0.263749987,416884000
0.263749987,0.268750012,0.261249989,0.267749995,443168000
0.266250014,0.286749989,0.266250014,0.282249987,1779624000
0.28125,0.287250012,0.279500008,0.284750015,999996000
0.287999988,0.299499989,0.28549999,0.290499985,1240872000
0.296999991,0.307500005,0.294750005,0.306499988,1086976000
0.308750004,0.308999985,0.296000004,0.300000012,999504000
0.300249994,0.303499997,0.294,0.299250007,723192000
0.296499997,0.305750012,0.293749988,0.296999991,974904000
0.300749987,0.304250002,0.289499998,0.291999996,787632000
0.296249986,0.296750009,0.281500012,0.283749998,999120000
0.280999988,0.285750002,0.275249988,0.280999988,749500000
0.287,0.287499994,0.282249987,0.282999992,753588000
0.282999992,0.284249991,0.266750008,0.269499987,1057604000
0.270749986,0.270999998,0.259499997,0.267500013,761488000
0.266499996,0.273750007,0.26275,0.271499991,706932000
0.27274999,0.275000006,0.268999994,0.270249993,442680000
0.268000007,0.276749998,0.265749991,0.2755,605208000
0.280000001,0.287499994,0.27700001,0.283499986,968732000
0.283749998,0.284249991,0.277749985,0.279000014,599172000
0.283499986,0.286749989,0.279000014,0.282249987,639940000
0.282499999,0.285250008,0.277500004,0.284000009,448156000
0.277749985,0.284249991,0.2755,0.282249987,866136000
0.282499999,0.289999992,0.277500004,0.282249987,763532000
0.282499999,0.282999992,0.273000002,0.277249992,1014428000
0.279000014,0.297250003,0.275999993,0.294999987,1322676000
0.297250003,0.300000012,0.294499993,0.297749996,673136000
0.294250011,0.301250011,0.291750014,0.296750009,675248000
0.294,0.301999986,0.293249995,0.300999999,496796000
0.305000007,0.305999994,0.298500001,0.301250011,704448000
0.300749987,0.303750008,0.297500014,0.300500005,554664000
0.30250001,0.307249993,0.298500001,0.300999999,473920000
0.302249998,0.312249988,0.300500005,0.307249993,581036000
0.309249997,0.311500013,0.301250011,0.309500009,671748000
0.3125,0.315750003,0.309500009,0.310000002,700016000
0.312249988,0.317999989,0.310750008,0.315250009,735116000
0.314999998,0.319249988,0.3125,0.316500008,605156000
0.316500008,0.319000006,0.312999994,0.314749986,633964000
0.317000002,0.318500012,0.3125,0.318500012,521016000
0.31099999,0.320499986,0.30675,0.315250009,1089980000
0.327250004,0.342000008,0.325749993,0.331499994,2142560000
0.333000004,0.337749988,0.32675001,0.327499986,733548000
0.321999997,0.326499999,0.317250013,0.317750007,739356000
0.317499995,0.32675001,0.314500004,0.323000014,551764000
0.327250004,0.336250007,0.327250004,0.333000004,993120000
0.332249999,0.344999999,0.331750005,0.34375,716484000
0.341500014,0.345999986,0.338499993,0.344000012,462668000
0.340000004,0.343499988,0.333499998,0.335999995,457832000
0.33950001,0.345499992,0.339249998,0.344249994,397784000
0.344000012,0.345999986,0.340000004,0.340000004,143104000
0.338499993,0.344999999,0.337000012,0.34375,468192000
0.338499993,0.342000008,0.333999991,0.340249985,720936000
0.347000003,0.357499987,0.346500009,0.355250001,626536000
0.355250001,0.361750007,0.354999989,0.359499991,529316000
0.357749999,0.369749993,0.356999993,0.369749993,606044000
0.370999992,0.371749997,0.361250013,0.362749994,438424000
0.371250004,0.383249998,0.370499998,0.374500006,1026812000
0.374000013,0.381749988,0.371250004,0.377750009,613252000
0.368750006,0.374000013,0.363499999,0.371499985,942408000
0.371499985,0.377249986,0.370499998,0.373750001,451900000
0.375250012,0.375999987,0.363249987,0.364250004,609108000
0.371250004,0.377999991,0.364250004,0.364749998,755160000
0.365500003,0.370000005,0.356249988,0.356750011,624176000
0.360500008,0.362500012,0.356249988,0.357250005,631872000
0.357499987,0.361250013,0.353249997,0.359250009,593156000
0.360500008,0.36225,0.357499987,0.357749999,344088000
0.361250013,0.371749997,0.361000001,0.371749997,466952000
0.370999992,0.376249999,0.367500007,0.375750005,477988000
0.375750005,0.375750005,0.371499985,0.372999996,273784000
0.372000009,0.377750009,0.365249991,0.375,255500000
0.375,0.377499998,0.371250004,0.37349999,194260000
0.373250008,0.376249999,0.370000005,0.37349999,177660000
0.372999996,0.377000004,0.371749997,0.374749988,174488000
0.375,0.385500014,0.374500006,0.38499999,391252000
0.388000011,0.399250001,0.387499988,0.395500004,817448000
0.39625001,0.398000002,0.385500014,0.394250005,651384000
0.401499987,0.425000012,0.397500008,0.424499989,1428216000
0.435499996,0.483500004,0.434249997,0.483249992,3493312000
0.477750003,0.498250008,0.467000008,0.496749997,2579984000
0.487749994,0.516749978,0.483999997,0.515749991,1750348000
0.52275002,0.527750015,0.496749997,0.507749975,2711088000
0.508000016,0.584249973,0.506250024,0.58375001,3431896000
0.577499986,0.596000016,0.559499979,0.584749997,2695192000
0.574750006,0.5995,0.571250021,0.589749992,1595352000
0.581749976,0.585749984,0.561749995,0.575999975,1813348000
0.576250017,0.589999974,0.559000015,0.560249984,1197896000
0.554750025,0.56400001,0.544749975,0.560750008,1111408000
0.56674999,0.574750006,0.554499984,0.555499971,739244000
0.58099997,0.626250029,0.574500024,0.618250012,2056900000
0.615499973,0.621999979,0.59525001,0.599250019,1086856000
0.605499983,0.625,0.601249993,0.613499999,1074660000
0.622250021,0.623749971,0.600000024,0.611750007,657396000
0.613250017,0.62349999,0.579999983,0.593999982,1094796000
0.595000029,0.606249988,0.58525002,0.59799999,750160000
0.603250027,0.616249979,0.599250019,0.611750007,654104000
0.608250022,0.654250026,0.608250022,0.639500022,1606616000
0.640500009,0.640500009,0.613749981,0.627499998,1030776000
0.636250019,0.646749973,0.633750021,0.641749978,872900000
0.633000016,0.635749996,0.612749994,0.61500001,934236000
0.615750015,0.619750023,0.593999982,0.596750021,1076584000
0.598999977,0.605000019,0.571500003,0.582249999,1277520000
0.569249988,0.580250025,0.564999998,0.570500016,1042352000
0.568499982,0.605250001,0.559249997,0.586749971,1359276000
0.59375,0.612500012,0.575500011,0.577750027,1287828000
0.578750014,0.580749989,0.561249971,0.563750029,886980000
0.571250021,0.592750013,0.569249988,0.584500015,1318364000
0.568000019,0.650250018,0.565249979,0.64200002,3470096000
0.638499975,0.648750007,0.63075,0.640749991,1394412000
0.619750023,0.621500015,0.578249991,0.580250025,1396648000
0.580250025,0.585749984,0.544499993,0.552749991,1491604000
0.555499971,0.575999975,0.551500022,0.566250026,1246120000
0.581499994,0.587499976,0.573499978,0.578000009,775652000
0.587499976,0.587750018,0.553499997,0.566500008,903696000
0.567499995,0.574750006,0.54124999,0.54124999,988448000
0.540499985,0.550750017,0.506250024,0.518750012,1718140000
0.530749977,0.533749998,0.505999982,0.521749973,1593704000
0.522249997,0.527499974,0.513249993,0.518999994,959760000
0.52275002,0.524500012,0.498750001,0.511749983,1019140000
0.517250001,0.519999981,0.477999985,0.488750011,1947184000
0.48725,0.492000014,0.474249989,0.478500009,1318976000
0.467500001,0.470999986,0.44749999,0.448000014,1722736000
